date,close,open,high,low,volume,change
2013年2月27日,160.7,160.55,162.46,159.6,3.76M,-0.34%
2013年2月26日,161.24,164.27,167.27,161.21,4.81M,-2.05%
2013年2月25日,164.63,167.27,168.5,163.87,3.80M,-2.42%
2013年2月22日,168.72,164.55,169.64,164.55,6.92M,3.09%
2013年2月21日,163.65,159.3,168.36,159.14,5.92M,1.19%
2013年2月20日,161.73,160.91,163.62,159.11,4.02M,-0.01%
2013年2月19日,161.74,162.71,164.17,160.73,4.15M,-0.99%
2013年2月18日,163.35,171.18,171.18,162.73,6.22M,-4.35%
2013年2月8日,170.78,168.32,171.27,167.55,4.57M,1.45%
2013年2月7日,168.34,166.36,169.59,164.84,5.34M,0.67%
2013年2月6日,167.21,168.16,168.24,165.46,5.08M,-0.27%
2013年2月5日,167.66,159.05,167.73,158,9.66M,5.31%
2013年2月4日,159.21,163.64,164.5,158.18,7.15M,-2.15%
2013年2月1日,162.71,162.62,165.24,161.85,4.98M,0.04%
2013年1月31日,162.64,164.73,165.27,161.61,4.16M,-0.68%
2013年1月30日,163.74,160.96,165.9,160.62,7.85M,1.10%
2013年1月29日,161.96,160,163.63,156.36,12.70M,-0.19%
2013年1月28日,162.27,169.09,170.73,161.82,17.41M,-5.58%
2013年1月25日,171.86,171.82,174.36,169.18,8.80M,-12.30%
2013年1月24日,195.96,197.9,200.1,194.8,5.95M,-1.52%
2013年1月23日,198.98,196,199.51,193.8,5.10M,0.08%
2013年1月22日,198.83,195.81,199.73,189,7.38M,0.77%
2013年1月21日,197.31,202.8,202.8,196.3,7.48M,-3.17%
2013年1月18日,203.76,206.15,206.48,200.11,5.53M,-0.67%
2013年1月17日,205.13,204.99,207.68,204.52,3.62M,-0.42%
2013年1月16日,206,205,206.8,203.68,6.95M,-2.30%
2013年1月15日,210.85,208.79,212.1,206.82,5.26M,0.68%
2013年1月14日,209.42,208.5,210.3,202.81,6.82M,-0.87%
2013年1月11日,211.26,213.72,215.15,209.88,3.70M,-1.51%
2013年1月10日,214.5,215.58,217,213,3.05M,-0.90%
2013年1月9日,216.45,211.5,217.65,211.5,5.37M,2.66%
2013年1月8日,210.84,203.18,210.85,203.18,6.53M,3.21%
2013年1月7日,204.29,205.88,205.88,202.5,4.13M,-1.28%
2013年1月4日,206.94,212,212,205,5.84M,-1.00%
2012年12月31日,209.02,213.31,214.8,206.35,5.19M,-1.54%
2012年12月28日,212.3,207.6,215.58,207.6,5.66M,2.27%
2012年12月27日,207.58,205.3,209.5,203.74,6.09M,1.14%
2012年12月26日,205.25,203.78,206.8,202.71,4.49M,0.26%
2012年12月25日,204.72,202.9,206.87,201.22,5.95M,0.07%
2012年12月24日,204.58,212.01,212.01,200,10.01M,-5.55%
2012年12月21日,216.6,217.69,219,215.83,2.51M,-0.82%
2012年12月20日,218.4,218.5,220.4,215.59,3.44M,-0.48%
2012年12月19日,219.45,213.13,221,213.01,4.76M,2.29%
2012年12月18日,214.53,211.21,216.78,211.17,4.69M,1.63%
2012年12月17日,211.09,206,213.66,202,7.14M,1.52%
2012年12月14日,207.92,203,209.5,198.5,7.89M,1.08%
2012年12月13日,205.7,209.89,214.98,205.1,6.20M,-2.91%
2012年12月12日,211.86,205,211.99,202.5,6.43M,4.72%
2012年12月11日,202.31,198.5,208,198.5,9.22M,1.77%
2012年12月7日,198.79,196.99,202.69,196.58,9.95M,2.36%
2012年12月6日,194.21,196.2,197,184,11.76M,-1.24%
2012年12月5日,196.64,194.3,200.52,188.63,11.17M,-0.16%
2012年12月4日,196.95,195.01,199.98,190.8,7.87M,-1.62%
2012年12月3日,200.19,213,213,199.05,7.94M,-7.32%
2012年11月30日,216.01,219.2,219.2,213.21,2.14M,-1.49%
2012年11月29日,219.28,218.4,220.12,218.14,1.57M,0.41%
2012年11月28日,218.39,219.25,219.25,217,1.50M,-0.62%
2012年11月27日,219.76,217.05,221.09,216.18,2.05M,1.25%
2012年11月26日,217.05,221.41,221.8,215.5,2.20M,-2.33%
2012年11月23日,222.23,215.02,223,215.01,2.98M,2.27%
2012年11月22日,217.29,207.5,217.46,206.8,5.15M,-0.62%
2012年11月21日,218.65,215.85,219.8,211.79,3.33M,1.25%
2012年11月20日,215.96,212.85,218.34,212.5,3.81M,0.89%
2012年11月19日,214.05,224.4,224.4,208.9,7.05M,-4.61%
2012年11月16日,224.4,226.8,226.95,222.5,1.97M,-1.25%
2012年11月15日,227.25,229,229,226.33,1.14M,-1.47%
2012年11月14日,230.65,228.38,231,226.5,1.22M,1.14%
2012年11月13日,228.06,231,231,225.7,2.04M,-1.47%
2012年11月12日,231.46,235,235.78,228.89,2.05M,-1.43%
2012年11月9日,234.81,234.09,235.8,233.66,1.17M,0.30%
2012年11月8日,234.1,235.99,236.95,233.85,1.63M,-1.42%
2012年11月7日,237.47,235,238.03,235,1.62M,0.65%
2012年11月6日,235.93,242.41,242.41,235.5,4.17M,-2.88%
2012年11月5日,242.92,246.99,246.99,241.2,2.27M,-2.19%
2012年11月2日,248.36,249.2,250.5,246.28,1.70M,-0.42%
2012年11月1日,249.4,248.21,250.85,246.35,1.82M,0.83%
2012年10月31日,247.34,244.52,247.94,243.65,1.58M,1.13%
2012年10月30日,244.58,241.8,245.49,241.21,1.56M,1.14%
2012年10月29日,241.82,241.59,243.6,239.05,1.45M,0.30%
2012年10月26日,241.09,248.72,248.98,240.07,2.46M,-2.02%
2012年10月25日,246.07,247,248,244.3,915.98K,-0.09%
2012年10月24日,246.28,244.6,247.12,244.1,1.10M,0.65%
2012年10月23日,244.7,250.8,250.8,244.6,1.87M,-2.33%
2012年10月22日,250.54,252.68,253.53,247.8,1.91M,-0.97%
2012年10月19日,253,251.25,254.96,251.25,1.86M,0.71%
2012年10月18日,251.22,249.25,254.5,249,2.23M,0.98%
2012年10月17日,248.78,249.81,250.5,247.9,1.60M,-0.41%
2012年10月16日,249.81,245.11,251.08,245.11,2.77M,1.67%
2012年10月15日,245.71,244.77,247.24,244.77,1.89M,0.90%
2012年10月12日,243.51,242.62,244.79,241.73,1.17M,0.65%
2012年10月11日,241.93,242.35,243.75,241.13,1.06M,-0.78%
2012年10月10日,243.82,243,244.83,240.75,1.35M,-0.14%
2012年10月9日,244.15,240.98,245.05,240.04,2.34M,1.75%
2012年10月8日,239.94,245.3,245.3,237.48,2.36M,-2.38%
2012年9月28日,245.8,239.02,245.95,239,3.13M,2.12%
2012年9月27日,240.69,235,241.58,234.53,2.71M,2.04%
2012年9月26日,235.87,238,240.56,233.7,2.04M,-1.11%
2012年9月25日,238.51,232.47,238.58,231.5,2.62M,2.65%
2012年9月24日,232.36,229,232.98,228.08,1.76M,0.77%
2012年9月21日,230.59,228.31,233,228.12,1.57M,0.68%
2012年9月20日,229.04,230.9,232.79,228.89,2.15M,-1.09%
2012年9月19日,231.56,239.54,241,230.15,4.10M,-3.65%
2012年9月18日,240.33,240.79,243.1,239.5,1.83M,-0.40%
2012年9月17日,241.3,245,246.68,241.2,2.00M,-1.41%
2012年9月14日,244.76,241,245.15,239.11,2.46M,1.99%
2012年9月13日,239.98,240.45,241.54,238.3,1.43M,-0.12%
2012年9月12日,240.26,241.5,246.5,238.9,2.90M,0.22%
2012年9月11日,239.73,240.3,240.3,237.98,1.61M,-0.81%
2012年9月10日,241.68,241.71,246,239.28,2.82M,0.03%
2012年9月7日,241.6,233.2,243,233.2,4.28M,4.25%
2012年9月6日,231.75,234.25,234.5,229.1,2.08M,-0.99%
2012年9月5日,234.06,232.5,234.97,232,2.75M,0.27%
2012年9月4日,233.43,237,238,231,11.15M,6.22%
2012年8月31日,219.76,218,222,217.2,2.25M,0.86%
2012年8月30日,217.88,216.99,219.19,213.5,4.83M,-0.58%
2012年8月29日,219.16,225,225,218.77,3.04M,-2.82%
2012年8月28日,225.53,229,230.58,225.01,2.03M,-1.30%
2012年8月27日,228.5,230.5,230.63,227.15,2.09M,-1.46%
2012年8月24日,231.88,227.21,232.91,227.05,2.17M,1.58%
2012年8月23日,228.27,231.9,231.9,226.07,2.80M,-1.68%
2012年8月22日,232.18,236.92,236.92,230,2.04M,-1.53%
2012年8月21日,235.79,232.67,239.9,232.67,2.63M,1.35%
2012年8月20日,232.65,229.61,232.68,225.98,2.41M,1.32%
2012年8月17日,229.62,238.42,238.42,228.5,5.91M,-4.04%
2012年8月16日,239.28,244.26,245.5,239.07,3.15M,-1.99%
2012年8月15日,244.13,246.98,247.4,243.5,2.27M,-1.36%
2012年8月14日,247.5,248,249.99,245,1.88M,-0.20%
2012年8月13日,248,248.48,249.68,246.8,2.30M,-0.08%
2012年8月10日,248.21,251,254.7,244.02,9.12M,-4.87%
2012年8月9日,260.92,251.8,261.65,251.2,3.07M,3.21%
2012年8月8日,252.8,252.46,254,249,1.49M,0.36%
2012年8月7日,251.9,248.82,252.77,248.12,1.81M,1.23%
2012年8月6日,248.83,246.64,249.6,245.2,1.73M,0.76%
2012年8月3日,246.96,242.5,247,242.17,1.65M,1.98%
2012年8月2日,242.16,243.11,245.49,241.15,1.71M,-0.37%
2012年8月1日,243.05,246.18,248.63,241.89,2.67M,-1.38%
2012年7月31日,246.44,249.5,254,246.05,1.95M,-1.36%
2012年7月30日,249.84,249.25,252.6,247.55,1.75M,0.16%
2012年7月27日,249.45,250.88,252,246.8,1.84M,-2.39%
2012年7月25日,255.55,250,255.8,249.51,2.62M,2.47%
2012年7月24日,249.38,240.61,254.18,240.61,3.44M,2.80%
2012年7月23日,242.58,239.88,243.46,239,1.98M,-0.21%
2012年7月20日,243.08,245.49,250.74,242.89,2.61M,-1.27%
2012年7月19日,246.21,243.99,248.55,243.05,2.66M,0.51%
2012年7月18日,244.96,253.6,255.9,239.9,7.40M,-3.47%
2012年7月17日,253.76,260,260.99,253.31,3.60M,-3.24%
2012年7月16日,262.25,262.1,266.08,261.9,2.95M,-0.17%
2012年7月13日,262.7,255.67,264,255.3,2.95M,2.59%
2012年7月12日,256.06,258.11,265.01,255,3.73M,-0.76%
2012年7月11日,258.01,250.92,258.33,248.38,3.20M,3.04%
2012年7月10日,250.4,254.5,257.19,249.87,2.70M,-1.70%
2012年7月9日,254.73,259.88,263,254.63,2.85M,-2.02%
2012年7月6日,259.99,251.95,261.98,250.2,3.92M,3.31%
2012年7月5日,251.66,251.6,253.99,249.16,2.27M,-2.71%
2012年7月4日,258.66,257,259.9,252,4.50M,1.46%
2012年7月3日,254.94,241.3,255,241.01,5.02M,5.41%
2012年7月2日,241.85,240,244.94,236.02,2.57M,1.13%
2012年6月29日,239.15,235.37,241,235.37,2.32M,1.27%
2012年6月28日,236.14,241.88,242,235.99,2.22M,-2.38%
2012年6月27日,241.9,238,242.31,238,2.33M,1.70%
2012年6月26日,237.85,237.2,238.88,232.62,2.61M,0.11%
2012年6月25日,237.6,238.1,241.96,237.5,1.84M,-0.91%
2012年6月21日,239.78,243.56,243.6,238.8,1.70M,-1.55%
2012年6月20日,243.56,243.83,244.39,242,1.14M,-0.06%
2012年6月19日,243.7,245.11,248.17,241.96,1.73M,-1.12%
2012年6月18日,246.46,243.41,248.31,243.41,1.95M,1.27%
2012年6月15日,243.38,245.02,246.41,239.77,1.99M,-0.49%
2012年6月14日,244.59,238,245.79,237.22,2.87M,2.34%
2012年6月13日,238.99,234.5,239.18,233.1,2.05M,2.20%
2012年6月12日,233.85,234.21,236.49,232.13,1.64M,-0.72%
2012年6月11日,235.55,238.9,240.23,233.4,3.31M,-1.44%
2012年6月8日,238.98,239,240.18,236,1.73M,0.42%
2012年6月7日,237.98,238.39,240.66,236.8,1.97M,0.59%
2012年6月6日,236.58,241,242,236.41,1.87M,-1.75%
2012年6月5日,240.8,237.48,241.8,237.21,2.46M,1.81%
2012年6月4日,236.53,238,242.99,236.47,2.43M,-1.60%
2012年6月1日,240.37,238,243,236.71,3.85M,1.56%
2012年5月31日,236.68,228.2,237.8,228,3.74M,3.51%
2012年5月30日,228.66,227.51,229.98,227,2.57M,1.41%
2012年5月28日,225.49,218.01,225.9,217.81,2.78M,3.16%
2012年5月25日,218.58,220.24,220.87,216,3.06M,-0.75%
2012年5月24日,220.24,229.8,232.77,217.88,5.37M,-4.44%
2012年5月23日,230.47,229.25,232.1,228,2.47M,0.52%
2012年5月22日,229.28,225.01,231.5,225.01,4.15M,2.73%
2012年5月21日,223.19,217.58,224.52,217.58,2.88M,2.42%
2012年5月18日,217.92,218.67,219.97,215.9,2.63M,-0.90%
2012年5月17日,219.91,220.12,221.4,218.61,3.42M,-0.05%
2012年5月16日,220.02,222.95,223.4,218,2.81M,-1.38%
2012年5月15日,223.11,221.1,223.66,220.1,1.62M,0.42%
2012年5月14日,222.18,228,228,220.61,3.88M,-2.42%
2012年5月11日,227.69,228,228.5,225.9,2.33M,0.00%
2012年5月10日,227.7,231,231,226.95,3.06M,-1.36%
2012年5月9日,230.83,231.12,232.65,227.2,3.29M,-1.40%
2012年5月8日,234.11,234.45,234.85,229.38,3.67M,-0.17%
2012年5月7日,234.51,234.8,237.76,233.28,3.42M,0.22%
2012年5月4日,234,226.5,234.88,226.5,3.19M,3.22%
2012年5月3日,226.69,225.98,227.3,223.61,2.57M,0.31%
2012年5月2日,225.98,226,226.57,222,3.53M,0.63%
2012年4月27日,224.56,216.69,225.48,216.69,4.27M,3.63%
2012年4月26日,216.69,214.25,217,213.5,3.50M,1.77%
2012年4月25日,212.92,212.45,213.26,210,1.55M,0.66%
2012年4月24日,211.52,212.19,213.01,209.94,2.18M,-0.15%
2012年4月23日,211.84,211.72,214.27,209.86,1.33M,-0.31%
2012年4月20日,212.5,208.3,213.35,208.3,1.70M,1.44%
2012年4月19日,209.48,213.78,214.37,207.81,2.18M,-2.05%
2012年4月18日,213.86,210.41,214.8,210,2.28M,1.75%
2012年4月17日,210.18,212.84,213.01,210,1.79M,-1.25%
2012年4月16日,212.83,212.5,215.4,211.59,2.09M,-0.09%
2012年4月13日,213.03,212.5,214.05,211.4,2.05M,0.29%
2012年4月12日,212.42,208.85,212.52,206.68,2.84M,1.71%
2012年4月11日,208.85,205,211.5,203.51,3.15M,0.36%
2012年4月10日,208.11,209.28,209.78,205.11,1.66M,-0.55%
2012年4月9日,209.26,207.55,209.92,205.6,1.45M,0.62%
2012年4月6日,207.97,205.62,208.08,205.53,2.67M,0.96%
2012年4月5日,206,196.1,206.4,196.1,4.10M,4.59%
2012年3月30日,196.96,201.16,202.99,195,3.80M,-2.08%
2012年3月29日,201.15,200.8,205.5,200,3.70M,-0.12%
2012年3月28日,201.4,199,205,198.31,5.55M,-0.05%
2012年3月27日,201.5,210.22,210.99,201,7.91M,-6.37%
2012年3月26日,215.2,211.12,215.9,211.1,3.77M,1.50%
2012年3月23日,212.02,207.5,212.55,207.5,5.49M,3.25%
2012年3月22日,205.35,204.32,206.9,204.29,833.19K,0.12%
2012年3月21日,205.1,207.8,209,203.86,2.95M,-1.28%
